OBJECTID,PULAU,PEJABAT,ID_PROVINSI,PROVINSI,ID_KABUPATEN,KABUPATEN,KECAMATAN,KELURAHAN,JENIS_IZIN,BADAN_USAHA,NAMA_PERUSAHAAN,KODE_WIUP,SK_IUP,TANGGAL_BERLAKU,TANGGAL_BERAKHIR,KEGIATAN,LUAS_SK,KOMODITAS,CNC,GENERASI,KODE_WIL,LOKASI,GEOMETRY,STATUS_IUP
183568.0,SUMATERA,MENTERI,19,KEPULAUAN BANGKA BELITUNG,04,BANGKA TENGAH,,,WIUPK,WIUPK,BLOK MERBUK KENARI,1119042112023001,70.K/MB.01/MEM.B/2023,2023-04-10,,EKSPLORASI,258.3,TIMAH,,,,KOBA,"POLYGON ((106.394277778 -2.487333332999981, 106.39722222199998 -2.487333332999981, 106.39722222199998 -2.4852222220000044, 106.39905555600001 -2.4852222220000044, 106.39905555600001 -2.486611111000002, 106.40050000000002 -2.486611111000002, 106.40050000000002 -2.488333333000014, 106.40433333300001 -2.488333333000014, 106.40433333300001 -2.4927222219999976, 106.402888889 -2.4927222219999976, 106.402888889 -2.4932222219999858, 106.40219444399997 -2.4932222219999858, 106.40219444399997 -2.4959166670000172, 106.40088333300002 -2.4959166670000172, 106.40088333300002 -2.49823055600001, 106.398880556 -2.49823055600001, 106.398880556 -2.508694444000014, 106.38950833299998 -2.508694444000014, 106.38950833299998 -2.4948888889999807, 106.394277778 -2.4948888889999807, 106.394277778 -2.487333332999981))",AKTIF
130450.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,03,KAB. BANGKA SELATAN,TOBOALI,GADUNG DAN KEPOSANG,IUP,CV,HARAPAN MUDA,3119032112014071,188.4/468/ESDM/DPMPTSP/2019,2019-05-13,2029-05-12,OPERASI PRODUKSI,120.5,TIMAH,CNC-14,,,"DESA GADUNG DAN KEPOSANG, KEC.TOBOALI","POLYGON ((106.49920277799998 -2.9438611109999897, 106.505372222 -2.9438611109999897, 106.505372222 -2.947516667000002, 106.50893888899998 -2.947516667000002, 106.50893888899998 -2.955216667000002, 106.49920277799998 -2.955216667000002, 106.49920277799998 -2.9438611109999897))",AKTIF
1225.0,SUMATERA,MENTERI,19,KEPULAUAN BANGKA BELITUNG,01,KAB. BANGKA,,,IUP,PT,AEGA PRIMA,2119002112014155,02202006025250014,2024-09-26,2035-05-02,OPERASI PRODUKSI,293.0,TIMAH,CNC-1,,,BELINYU (WILAYAH LAUT TELUK KELABAT YANG BERJARAK 4 S.D 12 MIL DARI GARIS PANTAI),"POLYGON ((105.65308333299998 -1.4353333330000169, 105.67061111100003 -1.4353333330000169, 105.67061111100003 -1.4383055559999889, 105.67236111099999 -1.4383055559999889, 105.67236111099999 -1.4437222220000194, 105.67372222199998 -1.4437222220000194, 105.67372222199998 -1.44608333299999, 105.676888889 -1.44608333299999, 105.676888889 -1.449583333000021, 105.678833333 -1.449583333000021, 105.678833333 -1.4558333329999869, 105.67480555600002 -1.4558333329999869, 105.67480555600002 -1.4524166670000227, 105.67236111099999 -1.4524166670000227, 105.67236111099999 -1.4505833329999973, 105.66894444399998 -1.4505833329999973, 105.66894444399998 -1.4488333329999818, 105.66663888900001 -1.4488333329999818, 105.66663888900001 -1.444749999999999, 105.658722222 -1.444749999999999, 105.658722222 -1.441250000000025, 105.65308333299998 -1.441250000000025, 105.65308333299998 -1.4353333330000169))",AKTIF
1158.0,SUMATERA,BUPATI,19,KEPULAUAN BANGKA BELITUNG,05,BANGKA BARAT,TEMPILANG,,IUP,PT,TIMAH TBK,3119052112014016,188.45/ 096 /2.03.02/2010,2010-04-28,2025-07-20,OPERASI PRODUKSI,5383.5,TIMAH,CNC-3,,,LAUT TEMPILANG KEC. TEMPILANG,"POLYGON ((105.607538245 -2.120270273000017, 105.64011208900001 -2.1201882419999833, 105.640081517 -2.1183292800000117, 105.66158152700001 -2.1184007869999846, 105.661592891 -2.1235085289999915, 105.66030789500002 -2.123521562999997, 105.66027556 -2.1276956359999986, 105.66690250099998 -2.127722978999998, 105.66691611300001 -2.125232777000008, 105.66969597100001 -2.1252684699999804, 105.66970782300001 -2.1238632760000087, 105.67990277000001 -2.123889823000013, 105.679861647 -2.1295479390000196, 105.68489000599999 -2.129604038000025, 105.68491843100003 -2.127310109000007, 105.70641750300001 -2.1272714180000207, 105.70641122199999 -2.1668833919999884, 105.60752724999998 -2.166863028000023, 105.607538245 -2.120270273000017))",KADALUARSA
3698.0,SUMATERA,BUPATI,19,KEPULAUAN BANGKA BELITUNG,01,BANGKA,,,IUP,PT,TIMAH TBK,3119012112014207,188.45/466/TAMBEN/2010,2010-04-27,2027-08-17,OPERASI PRODUKSI,713.0,TIMAH DMP,CNC-2,,19010410OP260,"DAERAH LAUT TANJUNG TERENTANG KELABAT, KAB. BANGKA","POLYGON ((105.71952199999998 -1.6172779999999989, 105.71952199999998 -1.5840499999999906, 105.708306 -1.5840499999999906, 105.708306 -1.5691310000000271, 105.72050000000002 -1.5691310000000271, 105.72050000000002 -1.5747719999999958, 105.72000000000003 -1.5747719999999958, 105.72000000000003 -1.5848940000000198, 105.720642 -1.5848940000000198, 105.720642 -1.5866419999999835, 105.722917 -1.5866419999999835, 105.722917 -1.5919059999999945, 105.726722 -1.5919059999999945, 105.726722 -1.5956939999999804, 105.72933899999998 -1.5956939999999804, 105.72933899999998 -1.5979919999999765, 105.73195600000003 -1.5979919999999765, 105.73195600000003 -1.601302999999973, 105.73328600000002 -1.601302999999973, 105.73328600000002 -1.603492000000017, 105.73457200000001 -1.603492000000017, 105.73457200000001 -1.6066749999999956, 105.73587800000001 -1.6066749999999956, 105.73587800000001 -1.6085390000000075, 105.73801700000001 -1.6085390000000075, 105.73801700000001 -1.6097780000000057, 105.74002200000001 -1.6097780000000057, 105.74002200000001 -1.6118920000000116, 105.74119999999999 -1.6118920000000116, 105.74119999999999 -1.6172779999999989, 105.71952199999998 -1.6172779999999989))",AKTIF
3714.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,02,BELITUNG,SIJUK,,IUP,PT,TIMAH TBK,3119022112014122,188.44/992/DPE/2016,2016-10-25,2025-07-21,OPERASI PRODUKSI,308.7,TIMAH PUTIH,CNC-14,,,KEC. SIJUK KAB. BELITUNG,"POLYGON ((107.79831944400001 -2.6098138890000087, 107.80245277799997 -2.609813944999985, 107.80245277799997 -2.6105305560000147, 107.80268055599998 -2.6105305560000147, 107.80268055599998 -2.611111111000014, 107.80290000000002 -2.611111111000014, 107.80290000000002 -2.611547222000013, 107.803358333 -2.611547222000013, 107.803358333 -2.611891667000009, 107.80366944399998 -2.611891667000009, 107.80366944399998 -2.612252778000027, 107.80403888900003 -2.612252778000027, 107.80403888900003 -2.6126416669999912, 107.80442222200003 -2.6126416669999912, 107.80442222200003 -2.6130583330000263, 107.80482222199998 -2.6130583330000263, 107.80482222199998 -2.613344444000006, 107.80514722200002 -2.613344444000006, 107.80514722200002 -2.6136444439999877, 107.805516667 -2.6136444439999877, 107.805516667 -2.613755556000001, 107.80658430699998 -2.613755556000001, 107.80658599999998 -2.618857999999989, 107.79156388899997 -2.6188583329999915, 107.79158055599999 -2.5935361109999917, 107.800116667 -2.5935361109999917, 107.800116667 -2.602580556000021, 107.79831944400001 -2.602580556000021, 107.79831944400001 -2.6098138890000087))",KADALUARSA
3837.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,02,BELITUNG,MEMBALONG.,BANTAN,IUP,PT,BUMI HERO PERKASA,3119022112014104,188.4/441/ESDM/DPMPTSP/2019,2019-09-18,2029-08-11,OPERASI PRODUKSI,138.2,PASIR TIMAH,CNC-6,,,"DESA BANTAN, KEC.MEMBALONG. KAB.BELITUNG","POLYGON ((107.65261238900001 -2.897691473000009, 107.65261388900001 -2.9097666669999853, 107.65200833300003 -2.9097666669999853, 107.65200833300003 -2.908183333000011, 107.64994028299998 -2.908181171000024, 107.64994444400003 -2.9098111110000104, 107.64953333300002 -2.9098111110000104, 107.64953333300002 -2.9070111109999743, 107.64840833300002 -2.9070111109999743, 107.64840833300002 -2.9062000000000126, 107.64755277799998 -2.9062000000000126, 107.64755277799998 -2.905574999999999, 107.64484722200001 -2.905574999999999, 107.64484722200001 -2.906749999999988, 107.64415555599999 -2.906749999999988, 107.64415555599999 -2.909463888999994, 107.64306111100001 -2.909463888999994, 107.64306111100001 -2.9061555559999874, 107.640230556 -2.9061555559999874, 107.640230556 -2.907711111000026, 107.63970555600002 -2.907711111000026, 107.63970555600002 -2.9058972220000214, 107.63822499999998 -2.9058972220000214, 107.63822466800002 -2.9028314820000105, 107.640147222 -2.902836110999999, 107.640147222 -2.9018111109999722, 107.64298611100003 -2.9018111109999722, 107.64298611100003 -2.897694444000024, 107.65261238900001 -2.897691473000009))",AKTIF
3982.0,SUMATERA,MENTERI,19,KEPULAUAN BANGKA BELITUNG,01,KAB. BANGKA,MERAWANG,AIR ANYIR,IUP,PT,BERKAT BERJAYA SEJAHTERA,3119012112014018,11042200497860002,2022-12-27,2032-12-27,OPERASI PRODUKSI,35.0,TIMAH,CNC-14,,,"DESA AIR ANYIR, KEC. MERAWANG, KAB. BANGKA","POLYGON ((106.114969444 -2.013538889000017, 106.12396111100003 -2.013538889000017, 106.12396111100003 -2.0167000000000144, 106.114969444 -2.0167000000000144, 106.114969444 -2.013538889000017))",AKTIF
5622.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,01,BANGKA,SUNGAILIAT,,IUP,PT,TIMAH TBK,3119012112014232,188.44/984/DPE/2016,2016-10-25,2027-08-17,OPERASI PRODUKSI,1266.0,TIMAH,CNC-2,,19010410OP252,"KEL. PARIT PADANG, KEC. SUNGAILIAT","POLYGON ((106.15849525599998 -1.8856354640000177, 106.15550167200001 -1.885637465000002, 106.15550096599998 -1.8838919749999832, 106.13919313500003 -1.8838934629999926, 106.13919099700001 -1.8799140190000116, 106.12972399400002 -1.8799200259999793, 106.12972413900002 -1.9074992289999955, 106.11499899299997 -1.9075089820000244, 106.11499701999998 -1.9044430039999725, 106.11611097000002 -1.9044420079999895, 106.11610603399998 -1.8958300150000014, 106.117499297 -1.8958295630000066, 106.11748701200003 -1.8761099920000106, 106.12083102600002 -1.8761080209999932, 106.12082971400002 -1.8741634589999876, 106.12722500000001 -1.8741638889999876, 106.12722500000001 -1.8717444440000008, 106.125280556 -1.8717444440000008, 106.125279449 -1.8689806070000259, 106.125280556 -1.8689805559999968, 106.12668888899998 -1.8689805559999968, 106.12668888899998 -1.8633361110000237, 106.12527923300001 -1.8633361110000237, 106.12527907399999 -1.8591632760000039, 106.12805693899998 -1.859170536000022, 106.12805598099999 -1.8577780009999856, 106.12889206599999 -1.8577769209999815, 106.12889101000002 -1.8561129880000067, 106.13759296900002 -1.85610701600001, 106.13759402 -1.8569390249999742, 106.13831298100001 -1.856939011999998, 106.13831298299999 -1.857173964000026, 106.13863699299998 -1.8571740250000062, 106.13863697900001 -1.8574989609999761, 106.13895098199998 -1.857499028999996, 106.13895197800002 -1.8578970359999971, 106.13940096699997 -1.8578970159999812, 106.13940097699998 -1.8582590309999887, 106.13975196899997 -1.8582579889999806, 106.13975201300002 -1.858556969999995, 106.14026497399999 -1.8585569979999832, 106.140264979 -1.8590269929999863, 106.14063302099999 -1.859027024999989, 106.14063302199997 -1.8591439589999936, 106.141002028 -1.8591439900000069, 106.141001985 -1.8594239789999847, 106.14128099999999 -1.8594239789999847, 106.14128100900001 -1.85966797399999, 106.14156899400001 -1.8596679679999966, 106.14156899800003 -1.860021028999995, 106.14199100500002 -1.8600210260000267, 106.14199397499999 -1.8633679590000156, 106.143890005 -1.8633659980000061, 106.143887027 -1.8719413800000098, 106.14583799399998 -1.8719400080000241, 106.14583899500002 -1.8741649940000116, 106.15416368799998 -1.8741688090000252, 106.15416602699997 -1.8769459860000097, 106.16333501399998 -1.8769399650000196, 106.16334697100001 -1.8952750220000212, 106.16062783900003 -1.895276702999979, 106.16062777799999 -1.8952750000000265, 106.16062777799999 -1.888605556000016, 106.15849733900001 -1.888605556000016, 106.15849525599998 -1.8856354640000177))",AKTIF
105.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,06,BELITUNG TIMUR,,,IUP,PT,TIMAH TBK,3119062112014085,188.44/1017/DPE/2016,2016-10-25,2025-07-21,OPERASI PRODUKSI,3389.0,TIMAH,CNC-14,,KW010APL,S. MANGGAR,"POLYGON ((108.17572222199999 -2.9571111010000095, 108.17572221799998 -2.9375833230000126, 108.19211111200002 -2.9375833299999954, 108.19211111099997 -2.913305546999993, 108.185777777 -2.913305548999972, 108.18577777600001 -2.902861099000006, 108.20470833299999 -2.902861105999989, 108.20470833299999 -2.9046027690000074, 108.202469447 -2.9046027669999717, 108.20246944000002 -2.908366662999981, 108.21118056 -2.908366657999977, 108.21118055199997 -2.9063611029999947, 108.233111108 -2.9063611029999947, 108.23311110999998 -2.929583321999985, 108.21847221799999 -2.929583326999989, 108.21847221899998 -2.970994437999991, 108.21735555499998 -2.9709944400000268, 108.21735555599997 -2.973027765999973, 108.19297777499997 -2.973027772000023, 108.19297777499997 -2.9661861010000052, 108.17938888499998 -2.9661861069999986, 108.17938888600003 -2.9635583259999976, 108.171447226 -2.9635583290000227, 108.17144722500001 -2.9691749890000096, 108.16481944899999 -2.9691749890000096, 108.16481944600002 -2.957111105000024, 108.17572222199999 -2.9571111010000095))",KADALUARSA
265.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,00,"BELITUNG, BELITUNG TIMUR",,,IUP,PT,TIMAH TBK,2119002112014176,188.44/994/DPE/2016,2016-10-25,2025-07-20,OPERASI PRODUKSI,5954.0,TIMAH DMP,CNC-1,,PO 225/1573,KAB. BELITUNG DAN BELITUNG TIMUR,"POLYGON ((107.77605466 -2.847777939000025, 107.77605399999999 -2.837951999999973, 107.708281 -2.8381140000000187, 107.70832300000001 -2.856160999999986, 107.69387899999998 -2.856195000000014, 107.69380999999998 -2.8341899999999782, 107.704452 -2.834137999999996, 107.70432199999999 -2.817120999999986, 107.69396899999998 -2.8172270000000026, 107.69393100000002 -2.800580000000025, 107.70021300000002 -2.800637999999992, 107.700221 -2.7725510000000213, 107.716407 -2.772559000000001, 107.71640100000002 -2.781595999999979, 107.73798699999998 -2.781609000000003, 107.73798699999998 -2.789299000000028, 107.74517700000001 -2.789301000000023, 107.74517700000001 -2.7969909999999913, 107.75191699999999 -2.7969929999999863, 107.75191999999998 -2.7906580000000076, 107.76933262300003 -2.790664043999982, 107.76933333 -2.7906666599999994, 107.76933333400001 -2.791961103999995, 107.76951666500003 -2.791961103999995, 107.76951666899998 -2.7930749980000087, 107.76976111099998 -2.7930749970000193, 107.76976111099998 -2.7973416660000225, 107.76991388800002 -2.797341663999987, 107.76991389099999 -2.7979055509999853, 107.76999444 -2.797905549999996, 107.76999444500001 -2.798194437999996, 107.77075833800001 -2.7981944399999747, 107.77075833599997 -2.798511105999978, 107.77215789399997 -2.798511110999982, 107.77215699999999 -2.805140999999992, 107.767654 -2.8051340000000096, 107.76763999999997 -2.8331739999999854, 107.781138 -2.8331779999999753, 107.78113300000001 -2.8272949999999923, 107.79094700000002 -2.827270999999996, 107.79101700000001 -2.856242000000009, 107.79731700000002 -2.856244000000004, 107.79730999999998 -2.86076300000002, 107.80360999999999 -2.860765000000015, 107.80360965 -2.861911111999973, 107.79990555900002 -2.861911107000026, 107.79990555299997 -2.866574995999997, 107.80360823799998 -2.8665749950000077, 107.803607 -2.870714000000021, 107.800003 -2.870714000000021, 107.80000100000001 -2.877048000000002, 107.78063333400002 -2.877036155999974, 107.78063333099999 -2.870255553999982, 107.77995555799998 -2.870255548999978, 107.779955556 -2.868741667999984, 107.77987222600001 -2.8687416640000265, 107.77987222000002 -2.8655916660000003, 107.781100003 -2.865591660000007, 107.78109999999998 -2.858922217999975, 107.78140833499998 -2.8589222169999857, 107.781408333 -2.8576083309999945, 107.78127499800001 -2.8576083309999945, 107.78127499800001 -2.8541999949999877, 107.78140555499999 -2.8541999939999982, 107.78140555800002 -2.8533305550000136, 107.781313888 -2.8533305519999885, 107.781313888 -2.853038884, 107.78107222199998 -2.853038884, 107.78107221900001 -2.852749999000025, 107.78083610700003 -2.8527499950000106, 107.78083611199997 -2.8522249970000075, 107.78087499999998 -2.852224992999993, 107.780875003 -2.8516805489999797, 107.78055277599998 -2.8516805539999837, 107.780552779 -2.851363881999987, 107.78034166999998 -2.8513638890000266, 107.78034166499998 -2.85073332799999, 107.77991666899999 -2.850733328999979, 107.77991666399998 -2.8504055509999944, 107.77969444600001 -2.8504055490000155, 107.779694447 -2.850091658999986, 107.77944721900002 -2.8500916630000006, 107.77944722400002 -2.8498055520000207, 107.77918888699998 -2.849805554999989, 107.77918888699998 -2.849536107000006, 107.77894444399999 -2.8495361039999807, 107.77894444600003 -2.8492222230000266, 107.778663892 -2.8492222169999764, 107.77866389100001 -2.8485472219999792, 107.77698889200002 -2.8485472169999753, 107.776988888 -2.848391664000019, 107.77671944299999 -2.8483916659999977, 107.77671944100001 -2.8480722190000165, 107.77630277600002 -2.8480722159999914, 107.77630277999998 -2.847777771999972, 107.77605555100001 -2.8477777749999973, 107.77605466 -2.847777939000025))",KADALUARSA
6680.0,SUMATERA,BUPATI,19,KEPULAUAN BANGKA BELITUNG,05,BANGKA BARAT,SP. TERITIP,,IUP,PT,TIMAH TBK,3119052112014039,188.45/ 083 /2.03.02/2010,2010-04-28,2025-07-20,OPERASI PRODUKSI,1112.73,TIMAH,CNC-3,,DU 1499,A. SUKAL / MAYANG KEC. SP. TERITIP,"POLYGON ((105.36613611000001 -2.050233330000026, 105.36795000000001 -2.050274999999999, 105.36795000000001 -2.0849999999999795, 105.34753332999998 -2.085069439999984, 105.34753611000002 -2.076977779999993, 105.35088056000001 -2.076977779999993, 105.35088332999999 -2.067516669999975, 105.34851111 -2.067516669999975, 105.34851388999999 -2.0598388899999804, 105.35419444000001 -2.0598416700000257, 105.35419166999998 -2.06579167000001, 105.35722221999998 -2.0657944399999906, 105.35721944 -2.0728194399999893, 105.36096666999998 -2.0728222199999777, 105.360975 -2.0541833300000008, 105.35840278 -2.0541805600000203, 105.35840832999997 -2.044441670000026, 105.35541389000002 -2.044441670000026, 105.35541667000001 -2.040172219999988, 105.34875555999997 -2.0401694399999997, 105.34875833000001 -2.0323666699999876, 105.33853889 -2.0323611100000107, 105.33854166999998 -2.0243500000000267, 105.34513055999997 -2.024352780000015, 105.34513888999999 -2.0038416699999857, 105.35079166999998 -2.0038416699999857, 105.35078611 -2.0253944400000137, 105.35501667 -2.025397220000002, 105.35501667 -2.029672220000009, 105.35788332999999 -2.0296749999999975, 105.35784722 -2.036375000000021, 105.36016943999999 -2.0363583299999846, 105.36017221999998 -2.0413361099999747, 105.36613889 -2.0412611099999936, 105.36613611000001 -2.050233330000026))",KADALUARSA
552.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,05,BANGKA BARAT,MUNTOK,,IUP,PT,TIMAH TBK,3119052112014096,188.44/1040/DPE/2016,2016-10-25,2025-07-20,OPERASI PRODUKSI,617.0,TIMAH,CNC-18,,1505,S. KETOK / MENJELANG KEC. MUNTOK,"POLYGON ((105.154475881 -2.0720786979999843, 105.15100019099998 -2.0720818390000204, 105.15101202199997 -2.073287850999975, 105.148056575 -2.0732969960000105, 105.14730460800001 -2.073304845999985, 105.14732134399998 -2.0658476080000128, 105.14866963100002 -2.0658483860000274, 105.14867134000002 -2.062683155000002, 105.14552526900002 -2.062681366999982, 105.14552657000002 -2.060291666000012, 105.14710833200002 -2.060291663999976, 105.14710833200002 -2.0584249990000103, 105.14933333200003 -2.0584249990000103, 105.149333329 -2.0567444420000243, 105.14572500100002 -2.0567444430000137, 105.14572500100002 -2.0572416659999817, 105.141930554 -2.0572416659999817, 105.14193055300001 -2.056930551999983, 105.140275003 -2.0569305540000187, 105.14027499999997 -2.059061172999975, 105.13914516699998 -2.0590605539999842, 105.13914240999998 -2.064034398999979, 105.13563677799999 -2.0640325329999882, 105.13563408599998 -2.069006377999983, 105.125455655 -2.069008124999982, 105.12535480899999 -2.069008133000011, 105.12519642199999 -2.0690080549999834, 105.12522850200003 -2.0629693889999885, 105.12482667799998 -2.0629694200000017, 105.12485265700002 -2.059504784000012, 105.130245936 -2.0595077869999727, 105.13024742099998 -2.056794731000025, 105.13429240900001 -2.056796926000004, 105.13429440499999 -2.0531796079999936, 105.14193486200003 -2.0531838279999874, 105.14194149999997 -2.040975075999995, 105.14553695000001 -2.0409770129999742, 105.14553861600001 -2.037947222000014, 105.14826111100001 -2.037947222000014, 105.14823603399998 -2.0364568159999976, 105.14823774799999 -2.033291584999972, 105.158125278 -2.033296882000002, 105.15812714999998 -2.0296795670000165, 105.16037431799998 -2.029680701000018, 105.16037573300002 -2.0270305559999997, 105.16336111099997 -2.0270305559999997, 105.16336111099997 -2.028433333999999, 105.164319444 -2.028433333999999, 105.164319444 -2.0310527770000135, 105.16576111199998 -2.0310499999999934, 105.16576679999997 -2.03106078899998, 105.16576450899998 -2.0354103469999814, 105.16573611000001 -2.0354083319999745, 105.16350555499997 -2.0354249989999857, 105.16351677799997 -2.0364650079999933, 105.16351484400002 -2.0400824139999827, 105.15722279599999 -2.040079063999997, 105.15722398499997 -2.0378181859999813, 105.15492777899999 -2.0378169289999732, 105.15492777399999 -2.03551111500002, 105.15272221999999 -2.0355111090000264, 105.15272749000002 -2.041885308000019, 105.15048030600002 -2.041884073999995, 105.150478905 -2.0444403160000206, 105.150472218 -2.044438886000023, 105.14733055200003 -2.044438889999981, 105.14733055699998 -2.050605556999983, 105.14911943999999 -2.0506055530000253, 105.14912728600001 -2.050605350000012, 105.14912418300003 -2.05635292300002, 105.15182081400002 -2.0563543860000095, 105.15181791700002 -2.0617804949999936, 105.15451455700003 -2.0617819529999792, 105.154510878 -2.0627612709999994, 105.15450556000002 -2.0627583300000083, 105.15087777600002 -2.0627583360000017, 105.15087778100002 -2.065772227000025, 105.15139166799997 -2.0657722230000104, 105.151391671 -2.069208334999985, 105.15448055399997 -2.0692083339999954, 105.154486663 -2.069208047000018, 105.154475881 -2.0720786979999843))",KADALUARSA
597.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,04,BANGKA TENGAH,KOBA,PADANG MULIA,IUP,PT,TIMAH TBK,3119042112014032,188.44/999/DPE/2016,2016-10-25,2025-07-21,OPERASI PRODUKSI,356.8,TIMAH,CNC-16,,1532,"DESA PADANG MULIA, KEC. KOBA, KAB. BANGKA TENGAH","POLYGON ((106.55677800000001 -2.542110999999977, 106.55829066400003 -2.5421110010000234, 106.55829166500001 -2.5421138890000066, 106.55829167000002 -2.547927781999988, 106.560693985 -2.547927776999984, 106.56069400000001 -2.5571916839999744, 106.55525277800001 -2.5571972220000134, 106.555277778 -2.5769305559999793, 106.55677800000001 -2.5769268010000133, 106.556772222 -2.578450002000011, 106.53447222099999 -2.57845000399999, 106.534472 -2.5769169999999804, 106.545278 -2.5769169999999804, 106.545278 -2.565166999999974, 106.54886099999999 -2.565166999999974, 106.54886099999999 -2.559278000000006, 106.55183299999999 -2.559278000000006, 106.55183299999999 -2.5502500000000055, 106.55313899999999 -2.5502500000000055, 106.55313899999999 -2.5466109999999844, 106.55677800000001 -2.5466109999999844, 106.55677800000001 -2.542110999999977))",KADALUARSA
782.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,05,BANGKA BARAT,MUNTOK,,IUP,PT,TIMAH TBK,3119052112014112,188.44/1041/DPE/2016,2016-10-25,2025-07-20,OPERASI PRODUKSI,51.34,TIMAH,CNC-14,,1504,S. DAENG KEC. MUNTOK,"POLYGON ((105.17949621999998 -2.0411833360000173, 105.17949884500001 -2.036084661000018, 105.18162018800001 -2.0360856890000036, 105.18162106599999 -2.0344055570000137, 105.18455000300003 -2.0344055560000243, 105.18454999699998 -2.0348333329999946, 105.18726944000002 -2.0348333349999734, 105.18727473899997 -2.0348356520000266, 105.18727335699998 -2.037508499000012, 105.18527784700001 -2.0375074639999866, 105.18527567000001 -2.0418211730000166, 105.18389722 -2.0418204750000086, 105.18389721699998 -2.041183332000003, 105.17949621999998 -2.0411833360000173))",KADALUARSA
186343.0,SUMATERA,MENTERI,19,KEPULAUAN BANGKA BELITUNG,01,KAB. BANGKA,BELINYU,,IUP,PT,PUTERA SARANA SHAKTI,3119012112014055,81203180718660004,2023-08-30,2032-11-11,OPERASI PRODUKSI,258.0,TIMAH,CNC-17,,,KECAMATAN BELINYU,"POLYGON ((105.70657222199998 -1.4687166670000238, 105.73218888899999 -1.4687166670000238, 105.73218888899999 -1.469611111000006, 105.74297777800001 -1.469611111000006, 105.74297777800001 -1.4723222220000025, 105.75511388899997 -1.4723222220000025, 105.75511388899997 -1.4741277780000246, 105.70657222199998 -1.4741277780000246, 105.70657222199998 -1.4687166670000238))",AKTIF
593.0,SUMATERA,BUPATI,19,KEPULAUAN BANGKA BELITUNG,03,BANGKA SELATAN,LEPAR PONGOK,TANJUNG LABU,IUP,PT,TIMAH TBK,3119032112014015,188.45/222/DPE/2010,2010-04-30,2025-07-20,OPERASI PRODUKSI,375.0,TIMAH,CNC-2,,WIUPOPBASEL015,"DESA TANJUNG LABU, KEC. LEPAR PONGOK, KAB. BANGKA SELATAN","POLYGON ((106.87819400000001 -2.9470640000000117, 106.88359200000002 -2.9470610000000192, 106.8836 -2.959719000000007, 106.88764700000002 -2.959717000000012, 106.88765000000001 -2.96559400000001, 106.89259700000002 -2.965592000000015, 106.89260000000002 -2.9726, 106.89485000000002 -2.9726, 106.89485300000001 -2.9793809999999894, 106.89732800000002 -2.979377999999997, 106.89734700000002 -2.980735999999979, 106.89668899999998 -2.9807420000000207, 106.89669199999997 -2.981066999999996, 106.896117 -2.981066999999996, 106.896119 -2.981457999999975, 106.89542799999998 -2.981457999999975, 106.89543099999997 -2.981882999999982, 106.89474999999999 -2.9818859999999745, 106.894744 -2.9825890000000186, 106.89394199999998 -2.982582999999977, 106.893933 -2.9837670000000003, 106.89257500000002 -2.9837689999999952, 106.89257500000002 -2.9853110000000243, 106.890806 -2.98530599999998, 106.89080799999999 -2.9823220000000106, 106.88811099999998 -2.9823220000000106, 106.888106 -2.974864000000025, 106.88383299999998 -2.9748670000000175, 106.883828 -2.9674059999999827, 106.87955599999998 -2.9674079999999776, 106.87955299999999 -2.961757999999975, 106.87663099999997 -2.961757999999975, 106.876622 -2.95136100000002, 106.878197 -2.9513580000000275, 106.87819400000001 -2.9470640000000117))",KADALUARSA
